CustomerID,Age,FamilyMember,Region,Gender,EducationScore,EmploymentScore,IncomeGroup,Marital Status,DaysSinceFirstProduct,NumberofTransactions,CashTransactions,CardTransaction,ChequeTransaction,DaysSinceLastTransaction,DaystoNextRenewal,NumberPremiumPaid,PremiumAmt,AquisitionChannel,Carwonership,TwowheelerOwnership,MedicalBill,TotalPoliciesMatured,TotalPoliciesBought,AnnualPolicies,SemiAnnualPolicies,QuarterlyPolicies,MonthlyPolicies,SalesRepRating,Email_Response,Call_Respone,Message_Response,Complaintslogged,NumberofClaims,ClaimsPaid,ClaimsDenied,CarInsurance,TwoWheelerInsurance,CommercialInsurance,HealthInsurance,AccidentIsnurance,TravelInsurance,HomeInsurance,LifeInsurance
C4165,61,2,Region 2,Male,5,5,7,0,706,11,3,8,0,199,86,9,11507,Online,1,1,0,3,5,5,0,0,0,10,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
C4166,44,5,Region 9,Male,8,10,5,0,94,26,10,10,6,321,203,1,9685,Reseller,1,1,0,4,5,5,0,0,0,5,1,1,1,3,2,1,1,1,1,0,1,0,1,0,1
C4167,25,2,Region 10,Female,10,7,9,1,204,21,8,10,3,289,133,0,14305,Online,1,1,0,1,5,0,0,0,5,10,0,1,1,3,0,0,0,0,1,0,1,1,0,1,1
C4168,49,6,Region 3,Male,6,10,8,1,241,17,6,8,3,244,236,4,5090,Direct,1,1,1,2,7,7,0,0,0,6,0,1,1,3,0,0,0,1,1,1,1,1,0,1,1
C4169,56,4,Region 3,Female,10,9,8,0,528,21,7,4,10,194,29,4,6307,Online,1,1,1,1,4,2,2,0,0,6,1,1,0,2,1,0,1,1,1,0,0,1,0,1,0
C4170,42,5,Region 7,Male,8,8,10,0,245,22,6,7,9,101,209,2,6358,Reseller,0,1,1,4,4,4,0,0,0,9,1,1,1,5,1,1,0,0,1,0,1,0,1,0,1
C4171,59,6,Region 10,Female,7,7,10,0,1116,8,3,2,3,300,45,9,12400,Direct,1,1,0,3,4,3,0,0,1,9,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1
C4172,26,2,Region 5,Male,10,10,10,0,684,27,10,10,7,213,343,3,14290,Reseller,1,1,1,1,2,0,2,0,0,10,1,0,1,5,4,1,3,1,0,0,0,1,0,0,0
C4173,61,2,Region 4,Male,8,9,6,0,835,6,4,1,1,248,97,8,5593,Reseller,0,1,0,0,4,3,0,1,0,7,1,1,1,4,1,1,0,0,0,0,1,0,1,1,1
C4174,47,3,Region 1,Male,6,6,7,1,774,17,3,5,9,339,236,8,12060,Online,1,1,0,0,4,4,0,0,0,7,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1
C4175,28,6,Region 6,Female,10,5,7,0,683,13,7,2,4,53,89,8,7971,Reseller,1,1,1,0,5,2,0,3,0,6,1,0,1,2,0,0,0,0,1,1,1,0,0,1,1
C4176,39,4,Region 2,Male,6,10,7,1,1825,25,7,10,8,211,309,20,9285,Reseller,0,1,0,5,5,0,4,0,1,5,0,1,1,5,2,2,0,0,1,1,0,0,1,1,1
C4177,34,3,Region 4,Male,7,8,8,0,594,11,4,5,2,40,348,5,11915,Online,1,1,0,4,4,3,1,0,0,10,0,0,1,4,4,3,1,0,1,0,0,1,0,1,1
C4178,42,4,Region 9,Female,5,8,7,0,402,17,7,0,10,112,219,4,10092,Reseller,1,1,0,1,4,1,1,2,0,8,0,0,0,4,2,1,1,1,1,0,0,1,0,0,1
C4179,42,1,Region 8,Female,6,8,10,1,778,15,10,2,3,202,358,6,12026,Online,1,0,0,1,3,0,3,0,0,8,0,0,1,5,5,5,0,1,0,0,0,0,0,1,1
C4180,41,3,Region 6,Male,9,9,7,0,1325,12,9,2,1,64,49,6,5825,Direct,0,1,0,0,2,0,1,1,0,8,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
C4181,26,5,Region 2,Female,7,5,9,0,1500,17,6,8,3,263,132,12,5966,Reseller,1,1,1,0,3,2,1,0,0,10,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
C4182,40,5,Region 4,Female,10,6,6,1,1452,22,10,9,3,73,122,17,8048,Direct,1,1,1,2,5,1,2,2,0,8,0,1,0,2,1,1,0,1,1,0,1,0,1,1,0
C4183,32,3,Region 1,Female,5,10,10,0,912,22,5,10,7,199,304,9,6074,Reseller,1,1,0,1,4,1,0,3,0,8,1,1,0,1,5,2,3,0,1,1,0,0,1,1,0
C4184,55,3,Region 5,Male,7,8,6,0,1376,8,0,6,2,365,296,10,13336,Direct,1,0,1,2,4,2,1,0,1,8,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1
C4185,65,1,Region 6,Female,9,5,8,1,945,7,1,1,5,13,142,7,10490,Reseller,1,1,1,2,5,0,2,1,2,5,0,1,0,2,2,0,2,1,1,0,1,1,0,1,0
C4186,53,1,Region 4,Male,7,8,5,0,888,19,9,4,6,288,101,7,6619,Online,1,0,1,2,3,3,0,0,0,10,0,1,0,4,4,4,0,0,0,1,0,0,1,0,1
C4187,52,6,Region 4,Female,10,9,6,1,775,18,1,9,8,136,39,12,8715,Online,1,0,0,0,6,4,2,0,0,7,0,0,1,4,3,3,0,1,0,1,1,1,0,1,1
C4188,29,4,Region 3,Female,5,10,9,0,1336,17,3,9,5,54,70,10,11654,Reseller,1,1,0,1,3,0,3,0,0,10,0,1,0,4,5,4,1,0,1,1,1,0,0,0,0
C4189,36,1,Region 3,Female,6,8,6,1,1542,15,6,6,3,253,260,16,9414,Direct,1,1,1,2,4,4,0,0,0,10,1,1,0,1,4,0,4,1,1,0,0,1,1,0,0
C4190,35,3,Region 10,Male,9,5,5,1,382,25,8,9,8,185,86,4,12355,Online,1,1,1,2,4,3,1,0,0,5,1,0,0,0,2,0,2,0,1,0,1,1,1,0,0
C4191,38,5,Region 2,Male,7,8,10,0,141,14,2,10,2,339,62,1,10360,Direct,1,1,0,1,4,1,3,0,0,7,1,1,0,4,0,0,0,1,0,1,0,0,1,1,0
C4192,40,4,Region 7,Female,6,7,5,1,175,12,2,1,9,99,80,0,9123,Reseller,1,0,0,1,3,2,0,1,0,6,1,0,0,2,4,1,3,1,0,0,1,1,0,0,0
C4193,49,5,Region 4,Male,10,10,9,1,814,15,9,4,2,174,241,10,14836,Direct,1,1,0,3,5,1,1,3,0,10,1,1,1,1,2,1,1,0,1,1,0,1,0,1,1
C4194,38,1,Region 1,Male,10,5,6,1,44,13,2,5,6,242,218,0,9448,Reseller,1,1,1,3,3,0,3,0,0,10,1,1,0,0,4,0,4,1,1,0,0,0,1,0,0
C4195,37,4,Region 5,Female,10,5,8,1,1196,24,10,5,9,62,134,9,10367,Direct,1,0,1,0,5,0,3,0,2,8,0,1,1,0,3,3,0,1,0,1,1,0,1,1,0
C4196,53,2,Region 8,Female,8,7,10,0,828,9,4,5,0,211,169,6,5775,Direct,0,0,0,2,3,2,0,1,0,9,0,1,0,4,3,2,1,0,0,0,1,1,0,0,1
C4197,28,2,Region 1,Female,5,9,6,0,567,22,5,7,10,264,111,2,14111,Online,0,0,0,0,2,1,1,0,0,9,0,0,1,1,3,0,3,0,0,0,1,0,0,1,0
C4198,53,4,Region 4,Male,5,7,6,1,607,19,4,10,5,24,133,5,12763,Reseller,1,1,0,2,4,3,1,0,0,7,1,0,1,2,2,1,1,0,0,1,1,1,1,0,0
C4199,64,1,Region 3,Male,9,5,7,1,865,8,4,1,3,261,54,7,10381,Reseller,0,0,1,0,3,3,0,0,0,7,1,0,0,4,3,1,2,0,0,1,0,1,1,0,0
C4200,56,1,Region 2,Female,9,6,7,1,441,18,2,9,7,60,198,2,8619,Reseller,0,1,1,3,3,0,2,0,1,7,1,1,0,1,4,1,3,0,0,0,0,0,1,1,1
C4201,31,2,Region 4,Male,7,8,6,0,1009,12,8,2,2,185,326,11,14149,Direct,1,0,1,4,5,4,0,0,1,7,1,0,0,4,2,2,0,1,0,1,1,1,0,1,0
C4202,25,6,Region 6,Female,8,7,8,1,1222,18,8,0,10,339,260,13,9348,Direct,1,0,1,3,4,1,0,3,0,8,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1
C4203,47,5,Region 1,Male,7,7,10,0,711,17,0,9,8,255,177,0,8631,Direct,1,0,1,1,3,0,0,0,3,7,0,1,1,3,4,3,1,0,0,0,0,0,1,1,1
C4204,52,1,Region 3,Female,9,7,8,0,1156,12,1,6,5,261,38,6,7251,Online,1,1,1,3,4,0,1,1,2,9,0,0,0,5,4,3,1,1,1,0,0,0,1,0,1
C4205,57,5,Region 8,Female,6,8,10,1,1522,15,3,4,8,102,176,16,8884,Direct,0,1,0,0,4,0,4,0,0,10,1,1,1,3,2,0,2,0,1,1,1,1,0,0,0
C4206,30,6,Region 5,Female,7,6,9,0,630,19,4,6,9,360,131,5,13458,Online,1,1,0,2,4,0,0,3,1,7,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
C4207,56,3,Region 3,Male,9,8,9,1,127,15,0,7,8,211,180,1,12698,Reseller,1,1,0,3,4,4,0,0,0,6,0,1,1,1,4,3,1,1,1,0,0,1,0,0,1
C4208,51,2,Region 1,Female,8,10,8,1,639,14,4,0,10,258,62,5,9733,Reseller,1,0,1,3,3,3,0,0,0,9,1,1,1,0,3,2,1,1,0,1,1,0,0,0,0
C4209,43,2,Region 9,Male,10,5,10,1,1783,11,7,3,1,23,176,9,7065,Reseller,1,0,1,1,2,2,0,0,0,7,0,1,1,0,3,0,3,1,0,0,0,0,1,0,0
C4210,43,4,Region 8,Male,5,6,6,1,1306,12,2,3,7,73,323,17,5233,Online,1,0,0,1,6,0,5,0,1,8,1,0,1,5,0,0,0,1,0,1,1,1,1,0,1
C4211,40,3,Region 4,Female,9,5,9,1,497,20,10,1,9,43,148,2,8647,Online,1,0,0,2,2,2,0,0,0,10,0,0,0,3,1,1,0,0,0,0,1,0,0,1,0
C4212,25,1,Region 7,Male,7,5,8,0,1275,15,0,5,10,162,205,9,12460,Online,0,0,0,2,3,1,2,0,0,9,0,0,1,5,1,0,1,0,0,1,0,1,0,1,0
C4213,58,6,Region 5,Female,5,9,8,1,520,18,8,9,1,108,20,4,5917,Online,1,1,0,3,3,3,0,0,0,7,1,1,1,3,2,1,1,0,1,0,0,1,0,0,1
C4214,30,5,Region 3,Male,10,10,6,0,1321,13,5,7,1,257,155,10,8535,Direct,1,1,1,3,5,2,1,0,2,10,1,0,0,4,0,0,0,1,1,1,0,1,0,0,1
C4215,42,1,Region 5,Male,5,9,8,0,802,21,9,5,7,171,287,4,11192,Online,1,0,1,0,2,1,1,0,0,6,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1
C4216,28,1,Region 9,Male,7,6,9,0,593,6,4,0,2,323,157,7,10959,Direct,1,1,0,4,5,2,0,3,0,8,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0
C4217,45,2,Region 6,Female,9,8,7,1,1339,16,10,6,0,89,316,18,10069,Online,0,0,1,5,5,3,2,0,0,9,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
C4218,65,2,Region 7,Male,9,10,10,0,1584,15,8,2,5,98,69,17,12296,Online,0,1,0,4,4,3,0,1,0,7,0,0,1,0,4,3,1,0,1,0,1,0,1,0,1
C4219,62,3,Region 9,Male,7,5,6,1,782,13,3,8,2,43,61,4,11395,Direct,0,0,1,0,2,1,0,1,0,6,1,0,1,5,5,3,2,0,0,0,0,1,0,0,1
C4220,58,5,Region 9,Male,9,9,9,0,586,8,0,6,2,175,245,5,7148,Reseller,1,0,0,3,5,0,3,1,1,5,0,0,0,2,5,2,3,1,0,1,1,0,0,1,1
C4221,32,2,Region 9,Male,10,10,10,1,1353,29,10,10,9,94,338,18,13982,Direct,1,1,0,2,5,2,3,0,0,8,0,0,1,0,2,0,2,1,0,0,1,1,1,0,1
C4222,60,4,Region 9,Female,6,8,8,1,1317,11,1,9,1,26,232,14,12766,Direct,0,0,1,3,4,4,0,0,0,10,1,0,0,1,2,0,2,0,0,1,1,1,1,0,0
C4223,29,6,Region 4,Female,5,6,9,0,576,16,6,1,9,351,293,6,8400,Direct,0,1,0,0,4,2,2,0,0,6,1,0,0,2,1,1,0,0,1,0,1,1,0,1,0
C4224,40,5,Region 6,Female,8,6,6,0,1146,25,8,9,8,12,169,12,12139,Reseller,1,0,0,3,4,2,1,1,0,6,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
C4225,42,3,Region 2,Male,5,5,10,0,976,10,1,7,2,251,130,0,13942,Direct,0,0,1,2,4,0,0,0,4,10,0,0,1,5,4,0,4,0,0,0,0,1,1,1,1
C4226,26,5,Region 3,Female,9,7,5,0,1525,20,8,9,3,355,108,16,7349,Reseller,0,1,1,2,4,3,0,1,0,7,0,1,0,1,3,0,3,0,1,0,0,1,1,1,0
C4227,60,4,Region 7,Female,10,5,5,0,953,14,2,7,5,311,360,9,9625,Reseller,1,1,0,4,4,3,1,0,0,5,1,1,1,1,4,4,0,1,0,1,1,0,1,0,0
C4228,42,4,Region 2,Female,5,9,9,0,1214,20,2,10,8,253,146,6,13426,Direct,1,1,1,2,3,2,0,0,1,6,1,0,1,3,2,2,0,0,1,1,1,0,0,0,0
C4229,63,4,Region 4,Female,7,10,5,0,1692,18,4,4,10,64,142,13,8803,Reseller,1,1,1,4,4,2,0,1,1,8,1,1,0,3,3,3,0,1,1,1,0,0,0,1,0
C4230,56,6,Region 8,Male,8,10,8,0,482,12,9,0,3,265,40,4,9647,Direct,1,1,1,1,5,0,1,3,1,10,1,1,0,3,5,1,4,1,0,1,1,1,0,0,1
C4231,45,6,Region 4,Female,10,9,9,1,1614,15,10,2,3,139,292,8,10052,Direct,1,1,1,0,3,1,0,1,1,9,1,1,1,4,2,1,1,1,1,0,0,0,0,1,0
C4232,59,5,Region 7,Female,9,8,7,0,475,9,3,6,0,114,274,3,12620,Reseller,0,1,1,3,3,3,0,0,0,7,1,1,1,0,4,0,4,0,1,0,1,0,0,0,1
C4233,57,6,Region 2,Male,8,6,5,1,210,17,1,6,10,67,42,2,12498,Online,1,1,1,2,4,4,0,0,0,5,1,0,1,4,1,0,1,1,0,1,0,1,0,0,1
C4234,50,3,Region 7,Male,10,10,10,1,974,22,4,10,8,197,177,2,6315,Direct,0,1,0,0,3,0,0,1,2,7,1,1,1,4,0,0,0,0,1,0,1,1,0,0,0
C4235,42,5,Region 8,Female,6,7,8,0,1634,15,9,4,2,329,204,17,6470,Online,1,1,1,1,4,3,0,1,0,7,0,1,0,5,5,4,1,0,1,0,1,1,0,0,1
C4236,60,1,Region 1,Male,8,9,10,0,418,18,10,2,6,122,113,4,13900,Online,0,1,0,2,4,3,1,0,0,5,1,0,1,2,3,1,2,0,1,1,0,1,1,0,0
C4237,54,6,Region 4,Female,5,5,10,1,931,27,10,8,9,335,305,10,5018,Online,1,1,1,3,4,4,0,0,0,8,0,0,0,5,2,0,2,0,1,1,1,0,1,0,0
C4238,57,2,Region 10,Male,6,8,6,1,884,21,8,3,10,14,142,6,5401,Reseller,1,0,1,6,6,2,0,1,3,10,1,1,0,4,5,5,0,0,0,1,1,1,1,1,1
C4239,52,5,Region 5,Male,5,7,7,1,744,12,2,0,10,288,142,6,12474,Direct,0,1,1,3,3,3,0,0,0,7,0,0,0,4,5,2,3,0,0,0,1,1,1,0,0
C4240,26,6,Region 3,Male,10,7,7,1,1400,17,9,4,4,58,279,15,8829,Direct,1,1,0,0,4,0,4,0,0,7,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0
C4241,44,5,Region 4,Male,5,8,5,1,1428,13,5,0,8,362,57,18,12716,Online,0,1,1,4,5,2,3,0,0,5,1,0,0,0,3,2,1,0,1,1,0,1,1,1,0
C4242,55,3,Region 7,Female,10,9,5,0,882,13,2,1,10,173,331,4,7085,Direct,1,0,1,2,4,1,1,0,2,10,0,0,0,2,1,0,1,1,0,0,1,1,0,1,0
C4243,48,1,Region 7,Female,7,8,7,0,796,13,8,5,0,123,167,2,11014,Online,0,0,0,1,4,0,1,0,3,10,1,0,0,2,2,2,0,0,0,1,0,1,1,0,1
C4244,43,2,Region 1,Male,8,10,7,0,123,24,9,8,7,218,233,0,10461,Online,0,0,0,1,4,1,2,1,0,9,0,1,1,1,2,2,0,0,0,1,1,0,1,0,1
C4245,63,4,Region 9,Male,10,7,7,1,934,15,9,4,2,304,256,17,9933,Reseller,1,1,1,4,7,0,7,0,0,9,1,0,1,5,2,1,1,1,1,1,0,1,1,1,1
C4246,47,4,Region 7,Male,5,10,5,1,1290,5,0,3,2,100,284,3,9496,Direct,1,1,0,6,6,1,0,0,5,7,1,1,1,3,0,0,0,1,1,1,1,0,1,1,0
C4247,39,3,Region 8,Male,5,9,7,1,1537,19,6,4,9,79,317,4,9285,Reseller,0,1,0,2,3,1,0,0,2,5,0,0,1,2,1,0,1,0,0,1,0,0,1,1,0
C4248,46,6,Region 5,Male,10,8,9,0,382,18,7,10,1,208,274,6,12273,Online,1,1,0,2,6,0,5,1,0,10,0,0,1,2,3,0,3,1,0,1,1,1,1,0,1
C4249,57,6,Region 3,Female,6,5,9,1,1454,5,2,0,3,120,306,11,9776,Online,1,0,0,2,3,3,0,0,0,9,1,1,1,1,4,2,2,1,0,0,0,1,1,0,0
C4250,29,1,Region 9,Male,10,10,8,1,539,9,0,2,7,137,41,4,10719,Reseller,0,1,0,0,4,3,0,0,1,10,1,1,1,0,3,3,0,0,0,1,1,1,1,0,0
C4251,42,4,Region 7,Female,7,10,6,1,510,8,5,1,2,245,266,3,10029,Direct,0,1,0,2,3,2,1,0,0,7,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
C4252,63,3,Region 1,Male,10,7,6,1,1513,13,10,1,2,345,70,12,6532,Direct,1,1,0,0,4,3,0,0,1,6,0,0,0,5,4,4,0,1,1,0,1,0,1,0,0
C4253,35,5,Region 7,Female,7,8,9,1,1220,19,3,9,7,151,89,13,11405,Direct,1,1,0,4,4,4,0,0,0,5,1,0,1,3,0,0,0,1,0,1,1,1,0,0,0
C4254,43,3,Region 3,Female,10,5,8,0,645,13,8,2,3,319,176,5,10469,Online,1,1,1,1,4,3,0,0,1,6,0,1,1,3,2,2,0,0,1,1,0,0,1,0,1
C4255,54,2,Region 6,Female,5,5,10,0,734,18,8,0,10,273,361,12,13290,Online,1,1,0,1,6,4,1,1,0,5,1,0,1,5,2,0,2,1,1,0,0,1,1,1,1
C4256,33,3,Region 4,Female,7,9,5,0,1532,11,1,2,8,282,326,24,11031,Online,1,1,0,0,7,5,0,1,1,10,1,0,0,5,3,3,0,1,1,1,1,1,0,1,1
C4257,36,2,Region 10,Male,10,5,8,1,1059,21,7,5,9,128,106,14,8094,Online,1,1,0,4,5,5,0,0,0,6,1,0,0,3,3,0,3,0,1,0,1,1,1,1,0
C4258,62,5,Region 7,Female,10,7,8,0,377,17,3,8,6,345,239,3,9459,Reseller,1,1,1,1,4,1,0,2,1,8,0,1,1,0,3,0,3,1,1,0,1,1,0,0,0
C4259,48,2,Region 4,Female,6,5,10,0,1596,3,2,1,0,231,222,29,11455,Direct,1,1,1,4,7,2,3,2,0,10,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
C4260,37,2,Region 3,Male,10,9,5,1,276,16,4,7,5,55,278,4,13582,Reseller,1,1,1,0,6,4,0,2,0,9,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
C4261,29,2,Region 4,Male,10,9,9,0,1341,11,5,5,1,298,296,17,5545,Reseller,1,1,0,0,5,1,4,0,0,8,0,1,1,1,4,1,3,1,1,0,1,0,0,1,1
C4262,45,4,Region 2,Male,9,8,9,1,214,12,9,1,2,13,59,1,8453,Reseller,0,1,0,2,2,2,0,0,0,10,1,0,0,2,3,2,1,0,1,0,0,0,0,1,0
C4263,41,4,Region 3,Male,10,9,10,0,928,14,3,5,6,289,152,0,13149,Online,1,0,1,2,2,0,0,0,2,8,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
C4264,33,1,Region 8,Female,6,5,7,1,432,13,0,10,3,209,284,6,10277,Reseller,1,1,0,0,6,3,1,2,0,7,0,0,0,4,5,5,0,1,1,1,0,1,1,0,1
C4265,25,6,Region 8,Male,8,7,9,1,1033,22,8,10,4,348,228,2,11955,Online,1,1,1,0,1,1,0,0,0,5,1,0,1,4,5,5,0,1,0,0,0,0,0,0,0
C4266,54,2,Region 7,Female,7,10,10,1,474,20,3,9,8,139,199,3,12514,Reseller,0,1,1,2,3,0,3,0,0,7,0,1,0,4,1,0,1,0,0,0,1,1,1,0,0
C4267,36,4,Region 10,Female,10,7,9,0,494,5,0,2,3,106,255,4,6410,Direct,1,0,0,1,3,0,3,0,0,7,1,0,0,3,0,0,0,1,0,1,0,0,0,0,1
C4268,45,4,Region 7,Male,9,7,6,1,1415,23,8,10,5,356,363,13,5891,Online,1,0,1,2,4,2,1,1,0,6,0,0,0,3,0,0,0,1,0,1,1,0,1,0,0
C4269,46,6,Region 6,Female,7,8,7,1,1227,20,9,6,5,80,87,20,9475,Direct,0,1,1,1,7,6,0,0,1,9,1,0,1,4,1,0,1,0,1,1,1,1,1,1,1
C4270,62,6,Region 10,Female,8,6,10,1,633,10,1,4,5,21,32,6,11607,Direct,1,1,0,1,5,4,0,0,1,5,1,1,0,0,2,0,2,1,1,1,0,1,0,0,1
C4271,29,6,Region 6,Female,9,7,9,1,77,22,3,10,9,290,133,0,14813,Direct,1,0,1,6,6,2,3,0,1,5,1,0,1,4,4,4,0,1,0,1,1,0,1,1,1
C4272,55,5,Region 1,Female,8,7,8,1,714,12,4,3,5,359,142,4,7174,Direct,1,0,0,0,4,2,1,0,1,8,1,0,0,5,4,0,4,0,0,1,1,0,1,1,0
C4273,64,3,Region 5,Male,8,6,10,0,1572,5,2,1,2,78,14,12,12334,Online,1,1,0,1,4,0,3,0,1,9,0,0,0,1,5,0,5,0,1,1,0,1,0,0,1
C4274,45,6,Region 6,Male,6,9,5,0,1379,19,6,6,7,315,188,6,8460,Online,0,1,0,2,2,0,1,1,0,9,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0
C4275,35,4,Region 2,Male,9,9,7,1,1319,12,4,3,5,354,302,14,10736,Online,1,1,1,1,6,4,0,0,2,10,1,0,0,3,1,0,1,1,1,0,1,1,1,1,0
C4276,33,1,Region 4,Male,9,5,8,0,506,17,3,8,6,100,355,4,13160,Online,1,0,1,1,3,3,0,0,0,8,1,0,1,3,5,4,1,1,0,1,1,0,0,0,0
C4277,25,4,Region 6,Male,6,8,8,1,191,7,2,2,3,81,290,1,12212,Online,1,0,1,0,2,2,0,0,0,6,0,0,1,2,5,4,1,0,0,0,1,0,0,1,0
C4278,45,4,Region 10,Female,7,7,7,1,828,17,6,7,4,318,199,2,13661,Online,1,0,1,0,2,0,1,0,1,8,0,0,1,0,5,3,2,0,0,1,1,0,0,0,0
C4279,59,5,Region 6,Male,6,8,5,0,52,20,9,1,10,80,158,0,9200,Direct,1,1,0,0,4,4,0,0,0,10,1,1,0,2,3,3,0,1,1,0,1,1,0,0,0
C4280,45,4,Region 8,Female,8,6,8,1,923,20,10,4,6,48,300,17,6436,Online,1,1,0,3,7,3,4,0,0,6,1,0,1,4,0,0,0,1,1,0,1,1,1,1,1
C4281,46,2,Region 7,Female,5,5,5,0,698,17,10,5,2,40,43,8,6199,Reseller,1,1,0,5,6,4,0,1,1,7,1,0,0,5,4,2,2,1,1,1,1,1,1,0,0
C4282,44,3,Region 9,Male,9,7,9,0,127,14,9,1,4,291,321,0,6177,Reseller,0,0,0,1,1,0,0,0,1,8,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0
C4283,53,1,Region 2,Male,8,9,10,0,1460,19,7,9,3,215,117,16,13727,Reseller,0,1,1,3,4,4,0,0,0,10,0,0,1,4,2,1,1,0,1,1,1,0,0,0,1
C4284,48,3,Region 2,Female,6,8,8,0,566,19,3,9,7,70,241,4,6301,Direct,0,0,1,1,5,0,3,0,2,5,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1
C4285,44,4,Region 2,Male,6,5,6,0,256,8,3,5,0,188,129,2,13346,Direct,0,1,1,4,4,0,3,0,1,10,1,0,1,4,0,0,0,0,1,1,1,1,0,0,0
C4286,49,6,Region 5,Male,6,6,10,1,118,17,8,0,9,42,203,0,8736,Online,0,1,1,1,4,1,3,0,0,7,1,1,1,5,1,0,1,0,1,0,1,1,0,1,0
C4287,44,1,Region 7,Male,7,6,9,1,1159,15,2,10,3,199,191,12,9891,Online,1,0,1,0,4,3,1,0,0,8,0,0,0,2,5,4,1,1,0,1,0,1,0,0,1
C4288,51,6,Region 1,Female,9,10,6,1,436,10,5,4,1,60,56,5,10116,Reseller,1,1,0,1,5,2,0,3,0,7,0,1,1,0,2,1,1,1,1,1,0,1,0,1,0
C4289,50,1,Region 4,Male,9,8,6,1,1242,18,3,10,5,92,132,3,10698,Reseller,0,0,0,0,1,0,0,1,0,10,1,0,0,1,3,2,1,0,0,0,0,0,1,0,0
C4290,50,4,Region 2,Female,6,6,5,0,1383,10,3,1,6,316,130,13,7100,Online,1,1,1,1,4,2,1,1,0,5,0,0,1,4,2,0,2,1,1,1,0,0,0,0,1
C4291,55,4,Region 2,Male,5,9,6,0,1792,20,2,8,10,199,117,9,6072,Direct,0,0,0,0,2,2,0,0,0,9,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0
C4292,43,3,Region 4,Male,5,5,7,1,77,25,6,9,10,277,154,0,12538,Reseller,0,1,0,2,4,4,0,0,0,9,1,1,1,3,3,3,0,0,1,1,1,0,0,1,0
C4293,30,1,Region 5,Female,8,6,8,1,1655,21,10,9,2,158,356,13,5332,Online,0,1,0,0,3,3,0,0,0,8,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
C4294,54,1,Region 1,Male,10,8,10,0,1244,10,3,4,3,263,134,17,6779,Online,0,1,0,5,5,5,0,0,0,8,0,0,1,2,1,1,0,0,1,1,0,1,0,1,1
C4295,48,2,Region 5,Male,10,6,7,0,278,17,8,1,8,222,177,2,10266,Online,1,1,0,1,6,1,2,2,1,9,0,0,1,5,0,0,0,1,1,1,0,1,0,1,1
C4296,38,4,Region 7,Male,5,9,9,1,644,17,7,4,6,174,223,3,11295,Direct,1,0,1,0,2,2,0,0,0,8,1,0,0,4,1,1,0,1,0,0,0,1,0,0,0
C4297,38,1,Region 10,Female,5,7,5,0,1804,14,0,4,10,248,276,19,8745,Direct,1,1,1,3,4,4,0,0,0,6,0,0,1,4,3,1,2,1,1,0,1,0,0,0,1
C4298,52,5,Region 6,Female,7,7,10,1,1220,13,0,3,10,168,41,16,12119,Reseller,1,0,0,3,7,0,1,4,2,8,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
C4299,52,6,Region 4,Female,6,6,7,0,210,8,1,3,4,249,194,1,10449,Direct,1,1,1,2,4,3,0,0,1,10,1,0,0,4,5,2,3,1,0,0,1,0,1,0,1
C4300,62,3,Region 1,Male,6,9,7,0,1499,24,9,10,5,346,120,4,11773,Direct,1,0,0,0,2,0,1,0,1,8,1,0,1,4,3,1,2,1,0,0,0,0,1,0,0
C4301,60,5,Region 3,Female,6,9,9,1,1048,15,4,9,2,346,54,7,8461,Reseller,1,0,0,2,3,2,1,0,0,9,1,0,0,2,3,2,1,1,0,0,0,0,1,0,1
C4302,65,1,Region 10,Male,10,5,10,0,1352,9,9,0,0,219,209,22,10467,Direct,1,1,0,6,6,6,0,0,0,7,0,0,1,4,5,1,4,1,1,0,1,1,0,1,1
C4303,45,4,Region 3,Female,6,9,10,1,844,11,7,1,3,313,283,4,13529,Direct,1,1,0,2,2,1,1,0,0,6,1,1,0,4,4,4,0,1,0,0,0,0,0,0,1
